InvoiceNo,StockCode,Description,Quantity,UnitPrice,importe_linea,CustomerID,Country,mes_compra,dia_semana,alto_valor_transaccion
581023,21871,SAVE THE PLANET MUG,4,3.29,13.16,SIN_CLIENTE,UNITED KINGDOM,12,2,1
568721,84884A,ANT WHITE WIRE HEART SPIRAL,1,8.29,8.29,SIN_CLIENTE,UNITED KINGDOM,9,2,0
536592,22324,BLUE POLKADOT KIDS BAG,1,4.21,4.21,SIN_CLIENTE,UNITED KINGDOM,12,2,0
562732,21499,BLUE POLKADOT WRAP,25,0.42,10.5,18248,UNITED KINGDOM,8,1,1
537434,22669,RED BABY BUNTING,2,5.91,11.82,SIN_CLIENTE,UNITED KINGDOM,12,0,1
563195,21918,SET 12 KIDS COLOUR CHALK STICKS,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,8,4,0
578997,85107,CUT GLASS T-LIGHT HOLDER OCTAGON,24,1.69,40.56,18001,UNITED KINGDOM,11,6,1
555558,22980,PANTRY SCRUBBING BRUSH,2,1.65,3.3,14159,UNITED KINGDOM,6,6,0
578826,23284,DOORMAT KEEP CALM AND COME IN,3,8.25,24.75,17329,UNITED KINGDOM,11,4,1
546891,22968,ROSE COTTAGE KEEPSAKE BOX,1,19.96,19.96,SIN_CLIENTE,UNITED KINGDOM,3,3,1
580729,21383,PACK OF 12 STICKY BUNNIES,1,1.25,1.25,SIN_CLIENTE,UNITED KINGDOM,12,0,0
579089,21311,SET 4 BIRD MIRROR MAGNETS,1,0.29,0.29,17920,UNITED KINGDOM,11,0,0
538566,21035,SET 2 RED RETROSPOT TEA TOWELS,1,5.91,5.91,SIN_CLIENTE,UNITED KINGDOM,12,0,0
571103,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,0.83,9.959999999999999,18160,UNITED KINGDOM,10,3,1
576617,23390,DOLLY GIRL MINI BACKPACK,1,8.29,8.29,SIN_CLIENTE,UNITED KINGDOM,11,1,0
542928,21499,BLUE POLKADOT WRAP,25,0.42,10.5,17863,UNITED KINGDOM,2,2,1
554697,22413,METAL SIGN TAKE IT OR LEAVE IT,3,2.95,8.850000000000001,14584,UNITED KINGDOM,5,2,0
578009,23333,IVORY WICKER HEART MEDIUM,4,1.25,5.0,14467,UNITED KINGDOM,11,1,0
564135,23338,EGG FRYING PAN RED,2,2.08,4.16,16550,UNITED KINGDOM,8,1,0
562444,20725,LUNCH BAG RED RETROSPOT,3,1.65,4.949999999999999,14713,UNITED KINGDOM,8,3,0
544582,79321,CHILLI LIGHTS,8,5.75,46.0,13410,UNITED KINGDOM,2,0,1
560692,22507,MEMO BOARD RETROSPOT DESIGN,1,4.95,4.95,14704,UNITED KINGDOM,7,2,0
549101,21326,AGED GLASS SILVER T-LIGHT HOLDER,6,0.65,3.9000000000000004,14606,UNITED KINGDOM,4,2,0
543355,21668,RED STRIPE CERAMIC DRAWER KNOB,2,1.25,2.5,16033,UNITED KINGDOM,2,0,0
566221,23111,PARISIENNE SEWING BOX,1,24.96,24.96,SIN_CLIENTE,UNITED KINGDOM,9,4,1
545996,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,1.25,2.5,14367,UNITED KINGDOM,3,1,0
578827,22920,HERB MARKER BASIL,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,11,4,0
566566,21818,GLITTER HEART DECORATION,1,1.63,1.63,14096,UNITED KINGDOM,9,1,0
565930,22174,PHOTO CUBE,12,1.65,19.799999999999997,12685,FRANCE,9,3,1
573396,16237,SLEEPING CAT ERASERS,2,0.21,0.42,14723,UNITED KINGDOM,10,6,0
574298,22866,HAND WARMER SCOTTY DOG DESIGN,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,11,3,0
550477,22361,GLASS JAR DAISY FRESH COTTON WOOL,2,2.95,5.9,17338,UNITED KINGDOM,4,0,0
556243,20754,RETROSPOT RED WASHING UP GLOVES,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,6,3,0
574659,22940,FELTCRAFT CHRISTMAS FAIRY,1,4.25,4.25,16942,UNITED KINGDOM,11,6,0
569018,23368,SET 12 COLOUR PENCILS DOLLY GIRL,16,0.65,10.4,12676,SWEDEN,9,4,1
558045,POST,POSTAGE,3,18.0,54.0,12615,FRANCE,6,4,1
564729,21213,PACK OF 72 SKULL CAKE CASES,3,0.55,1.6500000000000001,13137,UNITED KINGDOM,8,6,0
536514,22865,HAND WARMER OWL DESIGN,36,2.1,75.60000000000001,17951,UNITED KINGDOM,12,2,1
563748,23244,ROUND STORAGE TIN VINTAGE LEAF,6,1.95,11.7,16170,UNITED KINGDOM,8,4,1
572216,21034,REX CASH CARRY JUMBO SHOPPER,1,0.95,0.95,16015,UNITED KINGDOM,10,4,0
575583,22553,PLASTERS IN TIN SKULLS,1,1.65,1.65,14456,UNITED KINGDOM,11,3,0
546163,21625,VINTAGE UNION JACK APRON,2,6.95,13.9,17377,UNITED KINGDOM,3,3,1
545895,22933,BAKING MOULD EASTER EGG MILK CHOC,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,3,0,0
573585,21577,SAVE THE PLANET COTTON TOTE BAG,2,4.96,9.92,SIN_CLIENTE,UNITED KINGDOM,10,0,1
537126,84898F,YELLOW FLOWERS FELT HANDBAG KIT,1,2.1,2.1,18118,UNITED KINGDOM,12,6,0
546364,84356,POMPOM CURTAIN,4,6.95,27.8,SIN_CLIENTE,UNITED KINGDOM,3,4,1
565447,21843,RED RETROSPOT CAKE STAND,2,10.95,21.9,14107,UNITED KINGDOM,9,6,1
571082,22107,PIZZA PLATE IN BOX,3,3.29,9.870000000000001,SIN_CLIENTE,UNITED KINGDOM,10,3,0
570674,35967,FOLK ART METAL STAR T-LIGHT HOLDER,12,0.38,4.5600000000000005,14911,EIRE,10,1,0
575128,35953,FOLKART STAR CHRISTMAS DECORATIONS,48,0.39,18.72,16837,UNITED KINGDOM,11,1,1
552874,79191C,RETRO PLASTIC ELEPHANT TRAY,12,0.85,10.2,12621,GERMANY,5,3,1
570442,47559B,TEA TIME OVEN GLOVE,4,1.25,5.0,16549,UNITED KINGDOM,10,0,0
550994,23144,ZINC T-LIGHT HOLDER STARS SMALL,24,0.83,19.919999999999998,14562,UNITED KINGDOM,4,3,1
561389,47590B,PINK HAPPY BIRTHDAY BUNTING,12,5.45,65.4,12971,UNITED KINGDOM,7,2,1
553888,22954,HEN PARTY CORDON BARRIER TAPE,12,1.25,15.0,15201,UNITED KINGDOM,5,3,1
578293,23582,VINTAGE DOILY JUMBO BAG RED,10,2.08,20.8,15640,UNITED KINGDOM,11,2,1
542893,22960,JAM MAKING SET WITH JARS,6,4.25,25.5,18202,UNITED KINGDOM,2,1,1
540122,84819,DANISH ROSE ROUND SEWING BOX,160,0.85,136.0,13694,UNITED KINGDOM,1,2,1
548017,21212,PACK OF 72 RETROSPOT CAKE CASES,24,0.55,13.200000000000001,16871,UNITED KINGDOM,3,1,1
574720,23319,BOX OF 6 MINI 50 S CRACKERS,2,2.49,4.98,14547,UNITED KINGDOM,11,6,0
549116,84877A,PINK ROUND COMPACT MIRROR,12,1.25,15.0,16670,UNITED KINGDOM,4,2,1
553526,85066,CREAM SWEETHEART MINI CHEST,2,12.75,25.5,16266,UNITED KINGDOM,5,1,1
573903,23284,DOORMAT KEEP CALM AND COME IN,4,8.25,33.0,14667,UNITED KINGDOM,11,1,1
553489,23184,BULL DOG BOTTLE OPENER,4,4.95,19.8,15730,UNITED KINGDOM,5,1,1
536845,85014A,BLACK BLUE POLKADOT UMBRELLA,1,5.95,5.95,17961,UNITED KINGDOM,12,3,0
553768,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,3.75,3.75,SIN_CLIENTE,UNITED KINGDOM,5,3,0
570287,22663,JUMBO BAG DOLLY GIRL DESIGN,10,2.08,20.8,17425,UNITED KINGDOM,10,0,1
565919,85099F,JUMBO BAG STRAWBERRY,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,9,2,0
546774,21189,WHITE HONEYCOMB PAPER GARLAND,4,1.65,6.6,14505,UNITED KINGDOM,3,2,0
543816,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,2,2.55,5.1,17841,UNITED KINGDOM,2,6,0
571280,21094,SET 6 RED SPOTTY PAPER PLATES,5,0.85,4.25,18122,UNITED KINGDOM,10,6,0
538645,22374,AIRLINE BAG VINTAGE JET SET RED,4,4.25,17.0,13269,UNITED KINGDOM,12,0,1
559545,23091,ZINC HERB GARDEN CONTAINER,3,6.25,18.75,15467,UNITED KINGDOM,7,6,1
580545,23455,SMALL PARLOUR PICTURE FRAME,6,2.89,17.34,12782,PORTUGAL,12,0,1
577615,22076,6 RIBBONS EMPIRE,12,1.65,19.799999999999997,12658,GERMANY,11,0,1
567670,21880,RED RETROSPOT TAPE,2,0.42,0.84,SIN_CLIENTE,UNITED KINGDOM,9,2,0
558100,21499,BLUE POLKADOT WRAP,25,0.42,10.5,17768,UNITED KINGDOM,6,6,1
546417,23127,FELTCRAFT GIRL NICOLE KIT,3,4.95,14.850000000000001,14800,UNITED KINGDOM,3,6,1
537764,22568,FELTCRAFT CUSHION OWL,1,3.75,3.75,16893,UNITED KINGDOM,12,2,0
548715,22751,FELTCRAFT PRINCESS OLIVIA DOLL,3,3.75,11.25,17758,UNITED KINGDOM,4,6,1
556108,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2.46,4.92,SIN_CLIENTE,UNITED KINGDOM,6,2,0
558341,21794,CLASSIC FRENCH STYLE BASKET NATURAL,8,3.95,31.6,14741,UNITED KINGDOM,6,1,1
567533,23200,JUMBO BAG PEARS,10,2.08,20.8,17651,UNITED KINGDOM,9,2,1
539492,90055,CRACKED GLAZE EARRINGS BROWN,1,2.54,2.54,SIN_CLIENTE,UNITED KINGDOM,12,0,0
548663,22457,NATURAL SLATE HEART CHALKBOARD,1,5.79,5.79,SIN_CLIENTE,UNITED KINGDOM,4,4,0
539728,22551,PLASTERS IN TIN SPACEBOY,12,1.65,19.799999999999997,16270,UNITED KINGDOM,12,1,1
557500,23200,JUMBO BAG PEARS,2,4.13,8.26,SIN_CLIENTE,UNITED KINGDOM,6,0,0
564350,85071B,RED CHARLIE LOLA PERSONAL DOORSIGN,24,0.39,9.36,14401,UNITED KINGDOM,8,2,0
571716,23566,EGG CUP MILKMAID HEIDI,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,10,1,0
562955,21625,VINTAGE UNION JACK APRON,2,14.13,28.26,SIN_CLIENTE,UNITED KINGDOM,8,3,1
546525,84978,HANGING HEART JAR T-LIGHT HOLDER,36,1.06,38.160000000000004,14733,UNITED KINGDOM,3,0,1
580501,23170,REGENCY TEA PLATE ROSES,2,1.65,3.3,14546,UNITED KINGDOM,12,6,0
540953,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2.1,2.1,14587,UNITED KINGDOM,1,2,0
541005,22134,MINI LADLE LOVE HEART RED,3,0.42,1.26,16161,UNITED KINGDOM,1,3,0
568715,23202,JUMBO BAG VINTAGE LEAF,2,2.08,4.16,17783,UNITED KINGDOM,9,2,0
539958,85131C,BEADED CRYSTAL HEART BLUE ON STICK,1,0.85,0.85,SIN_CLIENTE,UNITED KINGDOM,12,3,0
543990,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,1.65,19.799999999999997,15122,UNITED KINGDOM,2,1,1
559038,22384,LUNCH BAG PINK POLKADOT,3,4.96,14.879999999999999,SIN_CLIENTE,UNITED KINGDOM,7,1,1
540848,21935,SUKI SHOULDER BAG,2,1.66,3.32,SIN_CLIENTE,UNITED KINGDOM,1,2,0
544998,22622,BOX OF VINTAGE ALPHABET BLOCKS,1,9.95,9.95,14470,UNITED KINGDOM,2,4,1
563913,22841,ROUND CAKE TIN VINTAGE GREEN,4,7.95,31.8,14911,EIRE,8,6,1
563927,22908,PACK OF 20 NAPKINS RED APPLES,12,0.85,10.2,14013,UNITED KINGDOM,8,6,1
544341,21755,LOVE BUILDING BLOCK WORD,3,5.95,17.85,13012,UNITED KINGDOM,2,4,1
553195,22908,PACK OF 20 NAPKINS RED APPLES,12,0.85,10.2,12599,FRANCE,5,6,1
574368,23571,TRADITIONAL NAUGHTS CROSSES,12,1.65,19.799999999999997,13004,UNITED KINGDOM,11,4,1
580677,23439,HAND WARMER RED LOVE HEART,3,2.1,6.300000000000001,16200,UNITED KINGDOM,12,0,0
538917,21911,GARDEN METAL SIGN,1,1.65,1.65,17449,UNITED KINGDOM,12,2,0
561044,23103,JINGLE BELL HEART DECORATION,24,1.65,39.599999999999994,13831,UNITED KINGDOM,7,6,1
550447,22443,GROW YOUR OWN HERBS SET OF 3,1,7.95,7.95,16033,UNITED KINGDOM,4,0,0
537354,21726,MULTI HEARTS STICKERS,1,0.85,0.85,12748,UNITED KINGDOM,12,0,0
567213,23302,KNEELING MAT HOUSEWORK DESIGN,2,1.65,3.3,14684,UNITED KINGDOM,9,0,0
541104,84952B,BLACK LOVE BIRD T-LIGHT HOLDER,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,1,3,0
581334,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,1,0.79,0.79,17841,UNITED KINGDOM,12,3,0
537369,85099B,JUMBO BAG RED RETROSPOT,1,1.95,1.95,17860,UNITED KINGDOM,12,0,0
541886,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2.95,2.95,15039,UNITED KINGDOM,1,0,0
561874,22930,BAKING MOULD HEART MILK CHOCOLATE,2,2.55,5.1,16255,UNITED KINGDOM,7,6,0
570442,20914,SET 5 RED RETROSPOT LID GLASS BOWLS,2,2.95,5.9,16549,UNITED KINGDOM,10,0,0
542112,21163,DO NOT TOUCH MY STUFF DOOR HANGER,1,1.45,1.45,13168,UNITED KINGDOM,1,1,0
573323,23536,WALL ART VILLAGE SHOW,1,5.95,5.95,15708,UNITED KINGDOM,10,6,0
536590,22112,CHOCOLATE HOT WATER BOTTLE,3,4.95,14.850000000000001,13065,UNITED KINGDOM,12,2,1
566451,22574,HEART WOODEN CHRISTMAS DECORATION,5,0.85,4.25,18069,UNITED KINGDOM,9,0,0
550636,85094,CANDY SPOT EGG WARMER RABBIT,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,4,1,0
565460,22907,PACK OF 20 NAPKINS PANTRY DESIGN,24,0.85,20.4,16843,UNITED KINGDOM,9,0,1
547910,85186C,BUNNY EGG GARLAND,4,0.42,1.68,14159,UNITED KINGDOM,3,0,0
565122,21755,LOVE BUILDING BLOCK WORD,5,6.25,31.25,13069,UNITED KINGDOM,9,3,1
550651,21871,SAVE THE PLANET MUG,2,1.25,2.5,15436,UNITED KINGDOM,4,1,0
537888,22398,MAGNETS PACK OF 4 SWALLOWS,24,1.25,30.0,15358,UNITED KINGDOM,12,3,1
576259,22178,VICTORIAN GLASS HANGING T-LIGHT,12,1.95,23.4,12957,UNITED KINGDOM,11,0,1
556234,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,1,3.75,3.75,17961,UNITED KINGDOM,6,3,0
544434,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,2,4,0
545311,21889,WOODEN BOX OF DOMINOES,12,1.25,15.0,15660,UNITED KINGDOM,3,1,1
571082,21992,VINTAGE PAISLEY STATIONERY SET,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,10,3,0
551558,22794,SWEETHEART WIRE MAGAZINE RACK,1,7.95,7.95,17841,UNITED KINGDOM,5,1,0
547386,10125,MINI FUNKY DESIGN TAPES,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,3,1,0
580469,22079,RIBBON REEL HEARTS DESIGN,2,1.65,3.3,14583,UNITED KINGDOM,12,6,0
538662,85184C,S 4 VALENTINE DECOUPAGE HEART BOX,24,1.25,30.0,15159,UNITED KINGDOM,12,0,1
545690,84970S,HANGING HEART ZINC T-LIGHT HOLDER,1,0.85,0.85,13263,UNITED KINGDOM,3,6,0
575939,22592,CARDHOLDER HOLLY WREATH METAL,4,3.75,15.0,13004,UNITED KINGDOM,11,6,1
576906,22952,60 CAKE CASES VINTAGE CHRISTMAS,72,0.55,39.6,18225,UNITED KINGDOM,11,3,1
555510,85185B,PINK HORSE SOCK PUPPET,4,5.79,23.16,SIN_CLIENTE,UNITED KINGDOM,6,4,1
571669,23355,HOT WATER BOTTLE KEEP CALM,4,4.95,19.8,17758,UNITED KINGDOM,10,1,1
569140,22553,PLASTERS IN TIN SKULLS,12,1.65,19.799999999999997,14503,UNITED KINGDOM,9,4,1
575188,21623,VINTAGE UNION JACK MEMOBOARD,2,9.95,19.9,16759,UNITED KINGDOM,11,2,1
571746,84029E,RED WOOLLY HOTTIE WHITE HEART,4,4.25,17.0,17043,UNITED KINGDOM,10,2,1
539405,22423,REGENCY CAKESTAND 3 TIER,16,10.95,175.2,12621,GERMANY,12,4,1
540418,22032,BOTANICAL LILY GREETING CARD,1,0.43,0.43,SIN_CLIENTE,UNITED KINGDOM,1,4,0
542896,48111,DOORMAT 3 SMILEY CATS,10,6.75,67.5,15981,UNITED KINGDOM,2,1,1
573300,85099F,JUMBO BAG STRAWBERRY,1,2.08,2.08,16049,UNITED KINGDOM,10,4,0
550007,23208,LUNCH BAG VINTAGE LEAF DESIGN,100,1.45,145.0,15125,UNITED KINGDOM,4,3,1
562275,POST,POSTAGE,2,18.0,36.0,12689,FRANCE,8,3,1
543770,22379,RECYCLING BAG RETROSPOT,5,2.1,10.5,13875,UNITED KINGDOM,2,4,1
579740,23497,CLASSIC CHROME BICYCLE BELL,1,1.45,1.45,SIN_CLIENTE,UNITED KINGDOM,11,2,0
579458,21155,RED RETROSPOT PEG BAG,1,2.55,2.55,16549,UNITED KINGDOM,11,1,0
552905,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,7.95,15.9,15974,UNITED KINGDOM,5,3,1
571894,72807C,SET 3 VANILLA SCENTED CANDLE IN BOX,1,4.25,4.25,SIN_CLIENTE,UNITED KINGDOM,10,2,0
575733,22717,CARD DOG AND BALL,12,0.42,5.04,13810,GERMANY,11,4,0
558687,22029,SPACEBOY BIRTHDAY CARD,12,0.42,5.04,12598,FRANCE,7,4,0
576085,23319,BOX OF 6 MINI 50 S CRACKERS,12,2.49,29.880000000000003,15365,UNITED KINGDOM,11,0,1
576603,22622,BOX OF VINTAGE ALPHABET BLOCKS,2,11.95,23.9,14911,EIRE,11,1,1
574893,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,1.65,3.3,18036,UNITED KINGDOM,11,0,0
537818,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,3.95,15.8,12766,PORTUGAL,12,2,1
539434,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,25.49,25.49,SIN_CLIENTE,UNITED KINGDOM,12,4,1
538184,22561,WOODEN SCHOOL COLOURING SET,12,1.65,19.799999999999997,17880,UNITED KINGDOM,12,4,1
540551,22250,DECORATION BUTTERFLY MAGIC GARDEN,5,0.81,4.050000000000001,SIN_CLIENTE,UNITED KINGDOM,1,0,0
580550,22057,CERAMIC PLATE STRAWBERRY DESIGN,16,0.39,6.24,13126,UNITED KINGDOM,12,0,0
547910,22379,RECYCLING BAG RETROSPOT,6,2.1,12.600000000000001,14159,UNITED KINGDOM,3,0,1
552822,23230,WRAP ALPHABET DESIGN,25,0.42,10.5,15521,UNITED KINGDOM,5,2,1
542272,22607,WOODEN ROUNDERS GARDEN SET,8,8.5,68.0,16496,UNITED KINGDOM,1,3,1
576055,20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,12,1.25,15.0,15449,UNITED KINGDOM,11,6,1
574076,22446,PIN CUSHION BABUSHKA PINK,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,11,2,0
558927,22384,LUNCH BAG PINK POLKADOT,10,1.65,16.5,18177,UNITED KINGDOM,7,1,1
568320,23230,WRAP ALPHABET DESIGN,25,0.42,10.5,17674,UNITED KINGDOM,9,0,1
554697,21166,COOK WITH WINE METAL SIGN,1,2.08,2.08,14584,UNITED KINGDOM,5,2,0
554371,21577,SAVE THE PLANET COTTON TOTE BAG,6,2.25,13.5,17659,UNITED KINGDOM,5,1,1
540551,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2,4.21,8.42,SIN_CLIENTE,UNITED KINGDOM,1,0,0
550774,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,1.69,20.28,14626,UNITED KINGDOM,4,2,1
575867,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,3.25,3.25,15034,UNITED KINGDOM,11,4,0
556072,23298,SPOTTY BUNTING,9,4.95,44.550000000000004,16126,UNITED KINGDOM,6,2,1
548612,22564,ALPHABET STENCIL CRAFT,2,1.25,2.5,13137,UNITED KINGDOM,4,4,0
571040,23043,PAPER LANTERN 9 POINT HOLLY STAR L,4,6.25,25.0,15272,UNITED KINGDOM,10,3,1
541241,22219,LOVEBIRD HANGING DECORATION WHITE,2,0.85,1.7,13782,UNITED KINGDOM,1,6,0
571554,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,10.79,10.79,SIN_CLIENTE,UNITED KINGDOM,10,1,1
579196,22108,PING MICROWAVE PLATE,4,3.29,13.16,14096,UNITED KINGDOM,11,0,1
556459,21174,POTTERING IN THE SHED METAL SIGN,1,4.13,4.13,SIN_CLIENTE,UNITED KINGDOM,6,4,0
576626,21791,VINTAGE HEADS AND TAILS CARD GAME,1,1.25,1.25,12890,UNITED KINGDOM,11,1,0
556107,22551,PLASTERS IN TIN SPACEBOY,2,1.65,3.3,17360,UNITED KINGDOM,6,2,0
549964,15044D,RED PAPER PARASOL,6,2.95,17.700000000000003,13122,UNITED KINGDOM,4,2,1
573425,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,1.25,15.0,16836,UNITED KINGDOM,10,0,1
576617,22565,FELTCRAFT HAIRBANDS PINK AND WHITE,1,1.63,1.63,SIN_CLIENTE,UNITED KINGDOM,11,1,0
542207,17003,BROCADE RING PURSE,720,0.16,115.2,16422,UNITED KINGDOM,1,2,1
543474,22112,CHOCOLATE HOT WATER BOTTLE,2,4.95,9.9,14415,UNITED KINGDOM,2,1,1
559134,22745,POPPY S PLAYHOUSE BEDROOM,6,2.1,12.600000000000001,12700,FRANCE,7,2,1
541508,48111,DOORMAT 3 SMILEY CATS,1,14.13,14.13,SIN_CLIENTE,UNITED KINGDOM,1,1,1
542409,22908,PACK OF 20 NAPKINS RED APPLES,2,0.85,1.7,15311,UNITED KINGDOM,1,3,0
542344,22178,VICTORIAN GLASS HANGING T-LIGHT,17,2.46,41.82,SIN_CLIENTE,UNITED KINGDOM,1,3,1
552466,23209,LUNCH BAG DOILEY PATTERN,10,1.65,16.5,13458,UNITED KINGDOM,5,0,1
561513,DOT,DOTCOM POSTAGE,1,114.62,114.62,SIN_CLIENTE,UNITED KINGDOM,7,2,1
552872,48188,DOORMAT WELCOME PUPPIES,10,6.75,67.5,16985,UNITED KINGDOM,5,3,1
563898,22419,LIPSTICK PEN RED,100,0.36,36.0,12971,UNITED KINGDOM,8,6,1
545578,20727,LUNCH BAG BLACK SKULL,10,1.65,16.5,13715,UNITED KINGDOM,3,3,1
577805,22086,PAPER CHAIN KIT 50 S CHRISTMAS,200,2.55,509.99999999999994,13881,UNITED KINGDOM,11,1,1
564136,47504K,ENGLISH ROSE GARDEN SECATEURS,12,0.79,9.48,14404,UNITED KINGDOM,8,1,0
579754,22714,CARD BIRTHDAY COWBOY,12,0.42,5.04,17911,UNITED KINGDOM,11,2,0
575051,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,2,0.42,0.84,15957,UNITED KINGDOM,11,1,0
579196,21080,SET 20 RED RETROSPOT PAPER NAPKINS,4,0.83,3.32,14096,UNITED KINGDOM,11,0,0
538374,22908,PACK OF 20 NAPKINS RED APPLES,1,0.85,0.85,14159,UNITED KINGDOM,12,6,0
553382,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,0.83,9.959999999999999,14217,UNITED KINGDOM,5,0,1
544771,84946,ANTIQUE SILVER TEA GLASS ETCHED,1,2.46,2.46,SIN_CLIENTE,UNITED KINGDOM,2,2,0
541879,DOT,DOTCOM POSTAGE,1,80.46,80.46,SIN_CLIENTE,UNITED KINGDOM,1,0,1
551341,22427,ENAMEL FLOWER JUG CREAM,12,5.45,65.4,15189,UNITED KINGDOM,4,3,1
548313,22993,SET OF 4 PANTRY JELLY MOULDS,1,1.25,1.25,15353,UNITED KINGDOM,3,2,0
569590,22138,BAKING SET 9 PIECE RETROSPOT,12,4.95,59.400000000000006,13949,UNITED KINGDOM,10,2,1
550035,22553,PLASTERS IN TIN SKULLS,2,1.65,3.3,15039,UNITED KINGDOM,4,3,0
574169,84879,ASSORTED COLOUR BIRD ORNAMENT,80,1.69,135.2,17491,UNITED KINGDOM,11,3,1
562560,22628,PICNIC BOXES SET OF 3 RETROSPOT,1,4.95,4.95,14156,EIRE,8,4,0
570715,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,2.1,12.600000000000001,18287,UNITED KINGDOM,10,2,1
566124,22979,PANTRY WASHING UP BRUSH,6,1.45,8.7,16515,UNITED KINGDOM,9,4,0
559338,22251,BIRDHOUSE DECORATION MAGIC GARDEN,8,0.83,6.64,SIN_CLIENTE,UNITED KINGDOM,7,3,0
560434,21366,MIRRORED WALL ART PHOTO FRAMES,1,3.29,3.29,SIN_CLIENTE,UNITED KINGDOM,7,0,0
539436,15056BL,EDWARDIAN PARASOL BLACK,2,12.72,25.44,SIN_CLIENTE,UNITED KINGDOM,12,4,1
574733,23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,12,0.39,4.68,17082,UNITED KINGDOM,11,6,0
571931,20676,RED RETROSPOT BOWL,2,2.46,4.92,SIN_CLIENTE,UNITED KINGDOM,10,2,0
578018,22753,SMALL YELLOW BABUSHKA NOTEBOOK,12,0.85,10.2,15311,UNITED KINGDOM,11,1,1
566477,23402,HOME SWEEET HOME 3 PEG HANGER,8,3.75,30.0,14359,UNITED KINGDOM,9,1,1
541427,48187,DOORMAT NEW ENGLAND,10,6.75,67.5,17018,UNITED KINGDOM,1,1,1
561519,21918,SET 12 KIDS COLOUR CHALK STICKS,1,0.42,0.42,17870,UNITED KINGDOM,7,2,0
579694,21843,RED RETROSPOT CAKE STAND,2,20.79,41.58,SIN_CLIENTE,UNITED KINGDOM,11,2,1
568179,22215,CAKE STAND WHITE TWO TIER LACE,2,8.5,17.0,12545,SPAIN,9,6,1
568146,23201,JUMBO BAG ALPHABET,10,2.08,20.8,16169,UNITED KINGDOM,9,6,1
547706,22659,LUNCH BOX I LOVE LONDON,400,1.65,660.0,12901,UNITED KINGDOM,3,3,1
537399,21866,UNION JACK FLAG LUGGAGE TAG,3,1.25,3.75,13030,UNITED KINGDOM,12,0,0
567768,23203,JUMBO BAG VINTAGE DOILY,20,2.08,41.6,15950,UNITED KINGDOM,9,3,1
542893,22776,SWEETHEART CAKESTAND 3 TIER,2,9.95,19.9,18202,UNITED KINGDOM,2,1,1
541841,22726,ALARM CLOCK BAKELIKE GREEN,4,3.75,15.0,14450,UNITED KINGDOM,1,6,1
542420,20677,PINK POLKADOT BOWL,1,1.25,1.25,17180,UNITED KINGDOM,1,3,0
543973,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,1.95,15.6,17571,UNITED KINGDOM,2,0,1
554958,22155,STAR DECORATION RUSTIC,1,0.83,0.83,SIN_CLIENTE,UNITED KINGDOM,5,4,0
569523,22293,HANGING CHICK GREEN DECORATION,3,1.45,4.35,16033,UNITED KINGDOM,10,1,0
578844,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,9.96,9.96,SIN_CLIENTE,UNITED KINGDOM,11,4,1
